stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2007,2007,Lake & Holy Cross Church,,43.253036,-77.612582,,,,,,0,
2009,2009,Lake & Holy Sepulchre Cemetery Ent,LAKE AVE & ST BERNARDS CIR,43.213717,-77.629946,,,,,,0,
2010,2010,Lake & Holy Sepuchre Cemetery N Ent,LAKE AVE & ST BERNARDS CIR,43.213229,-77.629708,,,,,,0,
2011,2011,Lake & Jones,,43.167563,-77.625646,,,,,,0,
2012,2012,Lake & Kemphurst,LAKE AVE & KEMPHURST RD,43.232553,-77.625261,,,,,,0,
2015,2015,Lake & Lake Tower Apts,STATE RTE 940M & PHELPS AVE,43.170549,-77.627617,,,,,,0,
2016,2016,Lake & Lake Vista Apts,,43.24014,-77.621315,,,,,,0,
2017,2017,Lake & Lake Vista Apts,LAKE AVE & LAKE VISTA CT,43.240142,-77.621532,,,,,,0,
2018,2018,Lake & Lakeland,LAKE AVE & LAKELAND AVE,43.25591,-77.610447,,,,,,0,
2019,2019,Lake & 1024 Lake Ave,STATE RTE 940M & LAKEVIEW PARK,43.183976,-77.631232,,,,,,0,
2021,2021,Lake & Latta,LAKE AVE & LATTA RD,43.251539,-77.61336,,,,,,0,
2022,2022,Lake & Latta,LAKE AVE & LATTA RD,43.251886,-77.613388,,,,,,0,
2025,2025,Lake & Lexington,,43.178926,-77.631365,,,,,,0,
2026,2026,Lake & Lexington,STATE RTE 940M & LEXINGTON AVE,43.178877,-77.63174,,,,,,0,
2027,2027,Lake & Lorimer,STATE RTE 940M & LORIMER ST,43.169125,-77.626832,,,,,,0,
2028,2028,Lake & Lorimer,,43.169267,-77.626542,,,,,,0,
2030,2030,Lake & Lot 18 Kodak,LAKE AVE & REDWOOD RD,43.197321,-77.627978,,,,,,0,
2031,2031,Lake & Lot 18 Kodak,LAKE AVE & REDWOOD RD,43.196816,-77.628377,,,,,,0,
2033,2033,Lake & Lyell,,43.164864,-77.623618,,,,,,0,
2035,2035,Lake & Maplewood,,43.202177,-77.62817,,,,,,0,
2036,2036,Lake & Maplewood,,43.201847,-77.627738,,,,,,0,
2037,2037,Lake & Merrill,LAKE AVE & MERRILL ST,43.204966,-77.628884,,,,,,0,
2038,2038,Lake & Merrill,,43.204669,-77.628503,,,,,,0,
2040,2040,Lake & Nazareth Academy,STATE RTE 940M & ELDORADO PL,43.183485,-77.631631,,,,,,0,
2043,2043,Lake & Lake Ontario State Pky,4351 LAKE AVE & WB LAKE ONTARIO STATE PKWY,43.249885,-77.614765,,,,,,0,
2044,2044,Lake & Petten,,43.247044,-77.616585,,,,,,0,
2045,2045,Lake & Phelps,STATE RTE 940M & PHELPS AVE,43.1719,-77.628351,,,,,,0,
2046,2046,Lake & Phelps,,43.171612,-77.627808,,,,,,0,
2048,2048,Lake & Railroad,STATE HWY 259 & POLLARD AVE,43.289742,-77.792944,,,,,,0,
2049,2049,Lake & Ravine,STATE RTE 940M & RAVINE AVE,43.175961,-77.63039,,,,,,0,
2050,2050,Lake & Ravine,,43.175576,-77.629842,,,,,,0,
2051,2051,Lake & Redwood,,43.195793,-77.628328,,,,,,0,
2052,2052,Lake & Revere,LAKE AVE & REVERE ST,43.227517,-77.626463,,,,,,0,
2053,2053,Lake & Revere,LAKE AVE & REVERE ST,43.227788,-77.626699,,,,,,0,
2054,2054,Lake & Ridge,LAKE AVE & LAPHAM ST,43.195218,-77.628814,,,,,,0,
2055,2055,Lake & Ridge,STATE RTE 940M & STATE HWY 104,43.19424,-77.628736,,,,,,0,
2056,2056,Lake & Ridgeway,STATE RTE 940M & RIDGEWAY AVE,43.193539,-77.629245,,,,,,0,
2057,2057,Lake & Ridgeway,,43.193647,-77.62888,,,,,,0,
2058,2058,Lake & River,LAKE AVE & RIVER ST,43.243847,-77.618748,,,,,,0,
2059,2059,Lake & Riverside,,43.190789,-77.62962,,,,,,0,
2060,2060,Lake & Riverside Cemetery,LAKE AVE & ST BERNARDS CIR,43.216858,-77.62963,,,,,,0,
2061,2061,Lake & Riverside Cemetary,LAKE AVE & ST BERNARDS CIR,43.217191,-77.629768,,,,,,0,
2064,2064,Lake & Rose,,43.187228,-77.630415,,,,,,0,
2065,2065,Lake & Seneca,,43.189313,-77.629911,,,,,,0,
2066,2066,Lake & Seneca,,43.18866,-77.630366,,,,,,0,
2067,2067,Lake & St Bernards Park Apts,LAKE AVE & ST BERNARDS CIR,43.210357,-77.62997,,,,,,0,
2068,2068,Lake & St Bernards Park Apts,LAKE AVE & ST BERNARDS CIR,43.208166,-77.629524,,,,,,0,
2069,2069,Lake & St Bernards Park Apts,LAKE AVE & ST BERNARDS CIR,43.209478,-77.629747,,,,,,0,
2070,2070,Lake & St Bernards Park Apts,LAKE AVE & ST BERNARDS CIR,43.209175,-77.629947,,,,,,0,
2072,2072,Lake & Stonewood,,43.231073,-77.626195,,,,,,0,
2073,2073,Lake & Stonewood,LAKE AVE & STONEWOOD AVE,43.230631,-77.626099,,,,,,0,
2075,2075,Lake & Stutson,LAKE AVE & STUTSON ST,43.250539,-77.614068,,,,,,0,
2077,2077,Lake & Tiernan,LAKE AVE & TIERNAN ST,43.235025,-77.624105,,,,,,0,
2078,2078,Lake & Upton,LAKE AVE & UPTON PL,43.248937,-77.615209,,,,,,0,
2079,2079,Lake & White,,43.165791,-77.623952,,,,,,0,
2080,2080,Lake & White,,43.165573,-77.624172,,,,,,0,
2083,2083,Lake & Wyndham,LAKE AVE & WYNDHAM RD W,43.222421,-77.627697,,,,,,0,
2084,2084,Lake & Wyndham,LAKE AVE & WYNDHAM RD W,43.222227,-77.62758,,,,,,0,
2085,2085,Lake & Yarker,LAKE AVE & YARKER AVE,43.236615,-77.623401,,,,,,0,
2088,2088,Landing & Cloverland,LANDING RD N & CLOVERLAND DR,43.143291,-77.528549,,,,,,0,
2090,2090,Landing & Dorking,LANDING RD N & DORKING RD,43.141673,-77.529575,,,,,,0,
2091,2091,Landing & Dorking,,43.141583,-77.529526,,,,,,0,
2093,2093,Landing & Klink,LANDING RD N & KLINK RD,43.144816,-77.528298,,,,,,0,
2094,2094,Landing & Klink,LANDING RD N & KLINK RD,43.144951,-77.528423,,,,,,0,
2098,2098,Landing & Richs Dugway,LANDING RD N & HARTFELD DR,43.147562,-77.528302,,,,,,0,
2099,2099,Landing & Richs Dugway,LANDING RD N & HARTFELD DR,43.147288,-77.528149,,,,,,0,
2105,2105,Latta & Brandy Brook,STATE HWY 18 & BRANDY BROOK LN,43.253243,-77.706385,,,,,,0,
2109,2109,Latta & Flynn,STATE HWY 18 & FLYNN RD,43.253381,-77.715361,,,,,,0,
2110,2110,Latta & Flynn,STATE HWY 18 & FLYNN RD,43.253178,-77.715843,,,,,,0,
2114,2114,Latta & Kirk,STATE HWY 18 & COUNTY HWY 262,43.252866,-77.677985,,,,,,0,
2115,2115,Latta & Kirk,STATE HWY 18 & COUNTY HWY 262,43.253021,-77.677428,,,,,,0,
2117,2117,Latta & Long Pond,STATE HWY 18 & COUNTY HWY 136,43.252917,-77.69741,,,,,,0,
2118,2118,Latta & Long Pond,STATE HWY 18 & COUNTY HWY 136,43.253133,-77.697378,,,,,,0,
2119,2119,Latta & Mahlon,STATE HWY 18 & COUNTY HWY 136,43.252791,-77.669715,,,,,,0,
2120,2120,Latta & Mahlon,STATE HWY 18 & COUNTY HWY 136,43.252987,-77.669937,,,,,,0,
2121,2121,Latta & Manitou,STATE HWY 18 & STATE HWY 261,43.254017,-77.750109,,,,,,0,
2122,2122,Latta & Manitou,STATE HWY 18 & STATE HWY 261,43.253824,-77.749245,,,,,,0,
2123,2123,Latta & N Greece,STATE HWY 18 & COUNTY HWY 144,43.253523,-77.733001,,,,,,0,
2124,2124,Latta & N Greece,STATE HWY 18 & COUNTY HWY 144,43.253704,-77.732736,,,,,,0,
2127,2127,Latta & Torrey Pines,STATE HWY 18 & TORREY PINE DR,43.253042,-77.706935,,,,,,0,
2128,2128,Latta & W Bend,STATE HWY 18 & W BEND DR,43.253064,-77.687734,,,,,,0,
2129,2129,Latta & W Bend,STATE HWY 18 & W BEND DR,43.252902,-77.688056,,,,,,0,
2154,2154,Lexington & Delphi,LEXINGTON AVE & UNNAMED ST,43.179304,-77.65522,,,,,,0,
2162,2162,Lexington & Mt Read,LEXINGTON AVE & MOUNT READ BLVD,43.179333,-77.660873,,,,,,0,
2163,2163,Lexington & Mt Read,LEXINGTON AVE & MOUNT READ BLVD,43.179309,-77.658189,,,,,,0,
2171,2171,Lincoln & 114 Lincoln,LINCOLN AVE & RAMP,43.148344,-77.655864,,,,,,0,
2175,2175,Lincoln & Chili,LINCOLN AVE,43.14443,-77.655735,,,,,,0,
2176,2176,Lincoln & Chili,LINCOLN AVE & CEDAR PL,43.143818,-77.65587,,,,,,0,
2180,2180,Lincoln & Forbes,LINCOLN AVE & FORBES ST,43.146708,-77.65565,,,,,,0,
2186,2186,Lincoln & West,LINCOLN AVE & WEST AVE,43.149847,-77.655684,,,,,,0,
2187,2187,Lincoln & Wilbur,LINCOLN AVE & WILBUR ST,43.145879,-77.655873,,,,,,0,
2198,2198,Linden & Bluff,COUNTY HWY 15 & BLUFF DR,43.120563,-77.478486,,,,,,0,
2199,2199,Linden & DePaul,COUNTY HWY 15 & DEPAUL DR,43.119609,-77.48268,,,,,,0,
2200,2200,Linden & De Paul,COUNTY HWY 15 & DEPAUL DR,43.119712,-77.482628,,,,,,0,
2208,2208,Linden & Washington,COUNTY HWY 15 & STATE HWY 153,43.119216,-77.485461,,,,,,0,
2229,2229,Long Pond & 2137 Long Pond,COUNTY HWY 136 & MORNINGSTAR DR,43.170723,-77.701697,,,,,,0,
2231,2231,Long Pond & Auburn,COUNTY HWY 136 & AUBURN AVE,43.175722,-77.70153,,,,,,0,
2234,2234,Long Pond & Canal Landing,,43.185192,-77.701388,,,,,,0,
2235,2235,Long Pond & Canal Landing,COUNTY HWY 136 & CANAL LANDING BLVD,43.184776,-77.701737,,,,,,0,
2240,2240,Long Pond & Gates Greece Townline,COUNTY HWY 136 & GATES GREECE TOWNLINE RD,43.179625,-77.701692,,,,,,0,
2241,2241,Long Pond & Holmes,COUNTY HWY 136 & HOLMES RD,43.201957,-77.698056,,,,,,0,
2242,2242,Long Pond & Ingress,COUNTY HWY 136 & INGRESS PARK,43.179232,-77.701419,,,,,,0,
2244,2244,Long Pond & Kentucky,COUNTY HWY 136 & KENTUCKY AVE,43.172213,-77.701481,,,,,,0,
2249,2249,Long Pond & Norwood,COUNTY HWY 136 & NORWOOD AVE,43.175774,-77.701688,,,,,,0,
2250,2250,Long Pond & Park Ridge N Ent,COUNTY HWY 136 & PARK RDG,43.19454,-77.701543,,,,,,0,
2251,2251,Long Pond & Park Ridge S Ent,COUNTY HWY 136 & PARK RDG,43.190057,-77.701617,,,,,,0,
2253,2253,Long Pond & Red Rock,COUNTY HWY 136 & RED ROCK RD,43.202466,-77.697975,,,,,,0,
2254,2254,Long Pond & Ridgeway,COUNTY HWY 136 & RED ROCK RD,43.187102,-77.701632,,,,,,0,
2255,2255,Long Pond & Ridgeway,COUNTY HWY 136 & COUNTY HWY 111,43.186708,-77.701372,,,,,,0,
2257,2257,Long Pond & Straub,COUNTY HWY 136 & STRAUB RD,43.19756,-77.701221,,,,,,0,
2258,2258,Long Pond & Straub,COUNTY HWY 136 & STRAUB RD,43.197976,-77.70134,,,,,,0,
2264,2264,Long Pond & Westside Manor,COUNTY HWY 136 & WALDORF AVE,43.200737,-77.699322,,,,,,0,
2267,2267,Lyell & 1848 Lyell,STATE HWY 31 & ALVANAR RD,43.164797,-77.675385,,,,,,0,
2277,2277,Lyell & Adirondack,STATE HWY 31 & ADIRONDACK ST,43.164611,-77.66899,,,,,,0,
2278,2278,Lyell & Adirondack,STATE HWY 31 & ADIRONDACK ST,43.164754,-77.668136,,,,,,0,
2279,2279,Lyell & Alvanar,STATE HWY 31 & ALVANAR RD,43.164647,-77.675132,,,,,,0,
2280,2280,Lyell & Austin,STATE HWY 31 & AUSTIN ST,43.164716,-77.643146,,,,,,0,
2281,2281,Lyell & Avery,STATE HWY 31 & AVERY ST,43.164563,-77.650511,,,,,,0,
2282,2282,Lyell & Avery,STATE HWY 31 & AVERY ST,43.164711,-77.64994,,,,,,0,
2283,2283,Lyell & Belknap,STATE HWY 31 & BELKNAP ST,43.164738,-77.661386,,,,,,0,
2284,2284,Lyell & Belknap,STATE HWY 31 & BELKNAP ST,43.164565,-77.661962,,,,,,0,
2285,2285,Lyell & Burrows,STATE HWY 31 & BURROWS ST,43.164714,-77.647771,,,,,,0,
2287,2287,Lyell & Calihan,STATE HWY 31 & CALIHAN PARK,43.164572,-77.643524,,,,,,0,
2288,2288,Lyell & Child,STATE HWY 31 & CAMERON ST,43.164698,-77.638757,,,,,,0,
2291,2291,Lyell & Child,STATE HWY 31 & CHILD ST,43.164573,-77.638199,,,,,,0,
2294,2294,Lyell & Dewey,LYELL AVE & DEWEY AVE,43.164582,-77.632677,,,,,,0,
2295,2295,Lyell & Dewey,LYELL AVE & DEWEY AVE,43.164714,-77.632276,,,,,,0,
2299,2299,Lyell & Gates,STATE HWY 31 & GATES ST,43.164607,-77.666372,,,,,,0,
2300,2300,Lyell & Glide,STATE HWY 31 & GLIDE ST,43.164565,-77.65431,,,,,,0,
2301,2301,Lyell & Glide,,43.164696,-77.653896,,,,,,0,
2303,2303,Lyell & Grenville,STATE HWY 31 & GRENVILLE RD,43.164757,-77.670867,,,,,,0,
2304,2304,Lyell & Hague,STATE HWY 31 & HAGUE ST,43.164547,-77.646753,,,,,,0,
2305,2305,Lyell & Harcourt,STATE HWY 31 & HARCOURT RD,43.164641,-77.672704,,,,,,0,
2311,2311,Lyell & Lake State,LYELL AVE & STATE ST,43.164611,-77.623988,,,,,,0,
2312,2312,Lyell & Lake State,LYELL AVE & STATE ST,43.16473,-77.624161,,,,,,0,
2314,2314,Lyell & Lee,STATE HWY 31 & COUNTY HWY 154,43.164816,-77.680421,,,,,,0,
2315,2315,Lyell & Lee Ext,STATE HWY 31 & LEE ROAD EXT,43.164678,-77.680291,,,,,,0,
2316,2316,Lyell & Broad,STATE HWY 31 & LIKLY ALY,43.164728,-77.63476,,,,,,0,
2317,2317,Lyell & Lombard,STATE HWY 31 & LOMBARD ST,43.164744,-77.666638,,,,,,0,
2321,2321,Lyell & McNaughton,STATE HWY 31 & MCNAUGHTON ST,43.164721,-77.651317,,,,,,0,
2322,2322,Lyell & McNaughton,STATE HWY 31 & MCNAUGHTON ST,43.164558,-77.65148,,,,,,0,
2323,2323,Lyell & Mt Read,STATE HWY 31 & MCNAUGHTON ST,43.164749,-77.658534,,,,,,0,
2324,2324,Lyell & Mt Read,STATE HWY 31 & STATE RTE 940K,43.164579,-77.660117,,,,,,0,
2325,2325,Lyell & Murray,STATE HWY 31 & MURRAY ST,43.164565,-77.641109,,,,,,0,
2326,2326,Lyell & Myrtle,STATE HWY 31 & MYRTLE ST,43.164706,-77.641066,,,,,,0,
2329,2329,Lyell & Plymouth,,43.164561,-77.626537,,,,,,0,
2335,2335,Lyell & Rossmore,STATE HWY 31 & ROSSMORE ST,43.16463,-77.688362,,,,,,0,
2336,2336,Lyell & Rossmore,STATE HWY 31 & ROSSMORE ST,43.164795,-77.687758,,,,,,0,
2338,2338,Lyell & Saratoga,LYELL AVE & SARATOGA AVE,43.164699,-77.628507,,,,,,0,
2340,2340,Lyell & Sherman,STATE HWY 31 & SHERMAN ST,43.164554,-77.635492,,,,,,0,
2350,2350,Lyell & Wetmore,STATE HWY 31 & WETMORE PARK,43.164564,-77.657155,,,,,,0,
2351,2351,Lyell & Wetmore,STATE HWY 31 & WETMORE PARK,43.16474,-77.656879,,,,,,0,
2355,2355,Pearl & Congress Lyons,PEARL ST & CONGRESS ST,43.063157,-76.99341,,,,,,0,
2356,2356,Main & Center Macedon,STATE HWY 31 & CENTER ST,43.068597,-77.300675,,,,,,0,
2357,2357,Main & Center Macedon,STATE HWY 31 & CENTER ST,43.068763,-77.300667,,,,,,0,
2358,2358,Main & O'Neil Macedon,STATE HWY 31 & QUAKER RD,43.070177,-77.289462,,,,,,0,
2393,2393,Main & 1154 Main,MAIN ST E & STATE ST,43.161599,-77.578818,,,,,,0,
2394,2394,Main & 1199 Main,MAIN ST E & LAURA ST,43.161584,-77.57972,,,,,,0,
2396,L2396,Main & 71 Main,US HWY 20 & SAINT JOHNS PARK,42.91136,-77.745611,,,,,,0,
2398,2398,Main & Akron,MAIN ST E & AKRON ST,43.160121,-77.553544,,,,,,0,
2399,2399,Main & Alexander,,43.160269,-77.591887,,,,,,0,
2400,2400,Main & Alexander,MAIN ST E & ALEXANDER ST,43.160631,-77.591457,,,,,,0,
2401,2401,Main & Aqueduct,MAIN ST E & AQUEDUCT ST,43.155647,-77.612307,,,,,,0,
2402,2402,Main & Arch,MAIN ST E & ARCH ST,43.160194,-77.568839,,,,,,0,
2407,2407,Main & Barnum,MAIN ST E & BARNUM ST,43.160678,-77.573337,,,,,,0,
2408,2408,Main & Beechwood,MAIN ST E & BEECHWOOD ST,43.161326,-77.576571,,,,,,0,
2409,2409,Main & Beechwood,MAIN ST E & BEECHWOOD ST,43.161166,-77.576821,,,,,,0,
2410,2410,Main & Birch,MAIN ST E & BIRCH CRES,43.161141,-77.588158,,,,,,0,
2411,2411,Main & Birch,MAIN ST E & BIRCH CRES,43.161358,-77.587935,,,,,,0,
2412,2412,Main & Bowman,MAIN ST E & BOWMAN ST,43.159984,-77.568405,,,,,,0,
2414,2414,Main & Brizee,MAIN ST & BRIZEE ST,43.106911,-77.488246,,,,,,0,
2417,2417,Main & Canal,,43.153131,-77.624121,,,,,,0,
2418,2418,Main & Canal,,43.152908,-77.62448,,,,,,0,
2419,2419,Main & Cascade,,43.154381,-77.618832,,,,,,0,
2421,2421,Main & Church,STATE HWY 31F & STATE HWY 250,43.099162,-77.442035,,,,,,0,
2428,2428,Main & Culver,MAIN ST E & CULVER RD,43.15995,-77.567047,,,,,,0,
2429,2429,Main & Culver,MAIN ST E & CULVER RD,43.159712,-77.566543,,,,,,0,
2432,2432,Main & Durham,MAIN ST E & DURHAM ST,43.159991,-77.559597,,,,,,0,
2433,2433,Main & East,STATE HWY 250 & EAST AVE,43.105593,-77.441812,,,,,,0,
2434,2434,Main & East,STATE HWY 250 & EAST AVE,43.105794,-77.441934,,,,,,0,
2435,2435,Main & Edgewood,,43.151162,-77.63257,,,,,,0,
2436,2436,Main & Edgewood,STATE HWY 33 & EDGEWOOD PARK,43.151036,-77.632595,,,,,,0,
2442,2442,Main & Fitzhugh,,43.155192,-77.614419,,,,,,0,
2443,2443,Main & Franklin,MAIN ST E & FRANKLIN ST,43.157759,-77.604141,,,,,,0,
2444,2444,Main & Genesee,STATE HWY 33 & GENESEE ST,43.150003,-77.636468,,,,,,0,
2445,2445,Main & Gibbs,MAIN ST E & GIBBS ST,43.158419,-77.601108,,,,,,0,
2446,2446,Main & Gibbs,MAIN ST E & GIBBS ST,43.158061,-77.601844,,,,,,0,
2448,2448,Main & Henion,,43.150709,-77.634625,,,,,,0,
2449,2449,Main & Henion,STATE HWY 33 & HENION ST,43.150638,-77.63433,,,,,,0,
2450,2450,Main & Herkimer,MAIN ST E & HERKIMER ST,43.160196,-77.569898,,,,,,0,
2451,2451,Main & Illinois,MAIN ST E & ILLINOIS ST,43.15988,-77.559221,,,,,,0,
2454,2454,Main & Jefferson,,43.152065,-77.628793,,,,,,0,
2455,2455,Main & Jefferson,STATE HWY 33 & JEFFERSON AVE,43.151834,-77.629135,,,,,,0,
2456,2456,Main & Kansas,,43.159983,-77.555788,,,,,,0,
2457,2457,Main & Kansas,MAIN ST E & KANSAS ST,43.160112,-77.555702,,,,,,0,
2458,2458,Main & King,,43.152617,-77.62637,,,,,,0,
2459,2459,Main & King,STATE HWY 33 & KING ST,43.152342,-77.626922,,,,,,0,
2461,2461,Main & Lake Hilton,STATE HWY 18 & STATE HWY 259,43.288164,-77.792789,,,,,,0,
2464,2464,Main & Lift Bridge Ln,STATE HWY 31F & LIFTBRIDGE LN E,43.10203,-77.441867,,,,,,0,
2465,2465,Main & Lift Bridge Ln,STATE HWY 31F & LIFTBRIDGE LN E,43.102507,-77.441941,,,,,,0,
2469,2469,Main & Minges,MAIN ST E & MINGES ALY,43.162128,-77.582664,,,,,,0,
2471,2471,Main & Montgomery,MAIN ST W & MONTGOMERY ALY,43.155344,-77.614776,,,,,,0,
2472,2472,Main & Mustard,MAIN ST E & MUSTARD ST,43.160965,-77.575185,,,,,,0,
2473,2473,Main & Ohio,MAIN ST E & OHIO ST,43.159801,-77.562063,,,,,,0,
2475,2475,Main & Packard,MAIN ST E & PACKARD ST,43.159835,-77.564491,,,,,,0,
2477,2477,Main & Pitkin,MAIN ST E & PITKIN ST,43.159206,-77.596616,,,,,,0,
2480,2480,Main & Prince,MAIN ST E & PRINCE ST,43.160716,-77.589792,,,,,,0,
2481,2481,Main & Prince,,43.161032,-77.589517,,,,,,0,
2482,2482,Main & Quincy,MAIN ST E & QUINCY ST,43.160331,-77.569938,,,,,,0,
2485,2485,Main & RTS,MAIN ST E & MUSTARD ST,43.160973,-77.574187,,,,,,0,
2486,2486,Main & Scio,MAIN ST E & SCIO ST,43.158613,-77.599231,,,,,,0,
2487,2487,Main & Richmond,MAIN ST E & SCIO ST,43.159068,-77.598256,,,,,,0,
2492,2492,Main & State,MAIN ST E & STATE ST,43.155847,-77.612281,,,,,,0,
2493,2493,Main & Stillson,MAIN ST E & STATE HWY 96,43.157779,-77.603351,,,,,,0,
2494,2494,Main & Trowbridge,,43.15351,-77.622471,,,,,,0,
2495,2495,Main & Trowbridge,STATE HWY 33 & TROWBRIDGE ST,43.153434,-77.622018,,,,,,0,
2496,2496,Main & Union,MAIN ST E & UNION ST N,43.160024,-77.594013,,,,,,0,
2498,2498,Main & Village Hall,STATE HWY 31F & PLEASANT ST,43.100506,-77.442037,,,,,,0,
2499,2499,Main & Village Hall,STATE HWY 31F & FAIRPORT VILLAGE LNDG,43.10065,-77.44184,,,,,,0,
2500,2500,Main & Washington (Rochester),,43.154729,-77.616578,,,,,,0,
2501,2501,Main & Washington (Rochester),,43.154872,-77.616891,,,,,,0,
2503,2503,Main & West,MAIN ST & WEST AVE,43.111508,-77.485956,,,,,,0,
2504,2504,Main & Whitney,STATE HWY 250 & COUNTY HWY 17,43.108139,-77.441712,,,,,,0,
2506,2506,Main & Winton,,43.159085,-77.548788,,,,,,0,
2507,2507,Main & Winton,,43.158975,-77.548807,,,,,,0,
2508,2508,Main & Wisconsin,MAIN ST E & WISCONSIN ST,43.159943,-77.557907,,,,,,0,
2509,2509,Main & Wisconsin,MAIN ST E & WISCONSIN ST,43.160073,-77.557579,,,,,,0,
2515,2515,Main & Del Monte Lodge,STATE HWY 96 & CHURCH ST,43.093877,-77.514261,,,,,,0,
2524,2524,Main & Pittsford Dairy,STATE HWY 96 & LOCUST ST,43.093541,-77.514179,,,,,,0,
2534,2534,Main & Washington (Pittford),STATE HWY 96 & STATE HWY 153,43.095671,-77.513941,,,,,,0,
2535,2535,Main & Washington (Pittsford),STATE HWY 96 & STATE HWY 153,43.095338,-77.514172,,,,,,0,
2545,2545,Maple & Ames,MAPLE ST & AMES ST,43.155183,-77.644287,,,,,,0,
2546,2546,Maple & Ames,MAPLE ST & AMES ST,43.155315,-77.643822,,,,,,0,
2547,2547,Maple & Colvin,MAPLE ST & COLVIN ST,43.155292,-77.640912,,,,,,0,
2548,2548,Maple & Colvin,MAPLE ST & COLVIN ST,43.155234,-77.641289,,,,,,0,
2549,2549,Maple & Craig,,43.155318,-77.651036,,,,,,0,
2550,2550,Maple & Craig,MAPLE ST & CRAIG ST,43.15522,-77.650993,,,,,,0,
2551,2551,Maple & Glide,MAPLE ST & GLIDE ST,43.155316,-77.653956,,,,,,0,
2552,2552,Maple & Glide,MAPLE ST & GLIDE ST,43.155241,-77.654292,,,,,,0,
2553,2553,Maple & Hague,MAPLE ST & HAGUE ST,43.155316,-77.64645,,,,,,0,
2554,2554,Maple & Hague,MAPLE ST & HAGUE ST,43.155193,-77.646686,,,,,,0,
2557,2557,Maple & Syke,MAPLE ST & SYKE ST,43.155197,-77.639257,,,,,,0,
2559,2559,Marketplace Dr & Jefferson,,43.085816,-77.624594,,,,,,0,
2560,2560,Marketplace Dr & Jefferson,MARKETPLACE DR & STATE HWY 252,43.085853,-77.624809,,,,,,0,
2561,2561,Marketplace Dr & Pepboys,MARKETPLACE DR & STATE HWY 252,43.07911,-77.625636,,,,,,0,
2562,2562,Marketplace Dr & Regal Cinemas,MARKETPLACE DR & UNNAMED ST,43.082442,-77.624762,,,,,,0,
2563,2563,Marketplace Dr & Walmart,MARKETPLACE DR & UNNAMED ST,43.080331,-77.62473,,,,,,0,
2564,2564,Marketplace Dr & Walmart Henrietta,MARKETPLACE DR & CONNECTING RD,43.080351,-77.624537,,,,,,0,
2565,2565,Marketplace Mall Food Court Entranc,,43.084769,-77.634433,,,,,,0,
2575,2575,Monroe Community Coll Main Entrance,MCC LOOP & BROOKS AVE,43.101842,-77.613798,,,,,,0,
2596,2596,Merchants & Fairfax,,43.162117,-77.55252,,,,,,0,
2626,2626,Monroe & 1392 Monroe,STATE HWY 31 & SYLVAN RD,43.134965,-77.573935,,,,,,0,
